Column1,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,Site,TruePlot,SiteCode,FireFreq,ConcatenatedPlot,Plot,ConcatPlot2,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb,Fire Frequency Category
1019,Nassella clarazii,0.15,percent,Percent cover,NA,69,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.1764706,1AA-0.1764706,1AA-0.1764706,1-0.1764706,3,17,1991,2007,P,MAR-JUN,Nassella clarazii,Nassella,clarazii,Poaceae,am,Medium
2118,Acantholippia seriphioides,3.35,percent,Percent cover,NA,67,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2777778,1AA-0.2777778,1AA-0.2777778,1-0.2777778,5,18,1991,2007,P,MAR-JUN,Acantholippia seriphioides,Acantholippia,seriphioides,Verbenaceae,am,High
2084,Chuquiraga erinacea,1.2,percent,Percent cover,NA,67,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2777778,1AA-0.2777778,1AA-0.2777778,1-0.2777778,5,18,1991,2007,P,MAR-JUN,Chuquiraga erinacea,Chuquiraga,erinacea,Compositae,am,High
2094,Prosopis caldenia,7.6,percent,Percent cover,NA,67,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2777778,1AA-0.2777778,1AA-0.2777778,1-0.2777778,5,18,1991,2007,P,MAR-JUN,Prosopis caldenia,Prosopis,caldenia,Leguminosae,nfix,High
2107,Condalia microphylla,4.1,percent,Percent cover,NA,67,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2777778,1AA-0.2777778,1AA-0.2777778,1-0.2777778,5,18,1991,2007,P,MAR-JUN,Condalia microphylla,Condalia,microphylla,Rhamnaceae,am,High
30213,Sphaeralcea australis,0.025,percent,Percent cover,NA,69,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2941176,1AA-0.2941176,1AA-0.2941176,1-0.2941176,5,17,1991,2007,P,MAR-JUN,Sphaeralcea australis,Sphaeralcea,australis,Malvaceae,am,High
30312,Piptochaetium napostaense,16.75,percent,Percent cover,NA,69,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2941176,1AA-0.2941176,1AA-0.2941176,1-0.2941176,5,17,1991,2007,P,MAR-JUN,Piptochaetium napostaense,Piptochaetium,napostaense,Poaceae,am,High
30413,Poa ligularis,3.15,percent,Percent cover,NA,69,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2941176,1AA-0.2941176,1AA-0.2941176,1-0.2941176,5,17,1991,2007,P,MAR-JUN,Poa ligularis,Poa,ligularis,Poaceae,am,High
4653,Stipa ichu,1.675,percent,Percent cover,NA,69,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,2,AA,0,2AA-0,2AA-0,2-0,NA,0,NA,NA,UB,CONT,Stipa ichu,Stipa,ichu,Poaceae,am,Unburnt
30613,Poa lanuginosa,0.775,percent,Percent cover,NA,69,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2941176,1AA-0.2941176,1AA-0.2941176,1-0.2941176,5,17,1991,2007,P,MAR-JUN,Poa lanuginosa,Poa,lanuginosa,Poaceae,am,High
30713,Nassella tenuis,0.475,percent,Percent cover,NA,69,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2941176,1AA-0.2941176,1AA-0.2941176,1-0.2941176,5,17,1991,2007,P,MAR-JUN,Nassella tenuis,Nassella,tenuis,Poaceae,am,High
30813,Stipa speciosa,0.15,percent,Percent cover,NA,69,"La Pampa Grasslands, Caldenal, Argentina",LaPampa,1,AA,0.2941176,1AA-0.2941176,1AA-0.2941176,1-0.2941176,5,17,1991,2007,P,MAR-JUN,Stipa speciosa,Stipa,speciosa,Poaceae,am,High
6616,Helianthus hirsutus,2.877778,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Helianthus hirsutus,Helianthus,hirsutus,Compositae,am,Medium
6716,Solidago ulmifolia,2.168421,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Solidago ulmifolia,Solidago,ulmifolia,Compositae,am,Medium
6816,Solidago buckleyi,7.433333,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Solidago buckleyi,Solidago,buckleyi,Compositae,am,Medium
6916,Parthenium integrifolium,2.233333,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Parthenium integrifolium,Parthenium,integrifolium,Compositae,am,Medium
7016,Symphyotrichum oolentangiense,0.835,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Symphyotrichum oolentangiense,Symphyotrichum,oolentangiense,Compositae,am,Medium
7116,Symphyotrichum anomalum,0.59,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Symphyotrichum anomalum,Symphyotrichum,anomalum,Compositae,am,Medium
7215,Carex hirsutella,1,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Carex hirsutella,Carex,hirsutella,Cyperaceae,am,Medium
2805,Quercus stellata,10,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Quercus stellata,Quercus,stellata,Fagaceae,ecto,Unburnt
2819,Carya texana,20.875,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Carya texana,Carya,texana,Juglandaceae,ecto,Unburnt
7515,Pycnanthemum tenuifolium,1.37,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Pycnanthemum tenuifolium,Pycnanthemum,tenuifolium,Lamiaceae,am,Medium
7616,Strophostyles umbellata,0.488,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Strophostyles umbellata,Strophostyles,umbellata,Leguminosae,nfix,Medium
7716,Schizachyrium scoparium,3.066667,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Schizachyrium scoparium,Schizachyrium,scoparium,Poaceae,am,Medium
7816,Panicum laxiflorum,0.9946154,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Panicum laxiflorum,Panicum,laxiflorum,Poaceae,am,Medium
7916,Panicum commutatum,0.38,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Panicum commutatum,Panicum,commutatum,Poaceae,am,Medium
8016,Phlox pilosa,0.3,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Phlox pilosa,Phlox,pilosa,Polemoniaceae,am,Medium
26110,Rosa carolina,2,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Rosa carolina,Rosa,carolina,Rosaceae,am,Unburnt
8216,Potentilla simplex,0.94,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Potentilla simplex,Potentilla,simplex,Rosaceae,am,Medium
8316,Acer rubrum,0.15,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Acer rubrum,Acer,rubrum,Sapindaceae,am,Medium
8416,Rhus copallinum,16.72,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Rhus copallinum,Rhus,copallinum,Anacardiaceae,am,Medium
2745,Aralia spinosa,32,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Aralia spinosa,Aralia,spinosa,Araliaceae,am,Unburnt
8616,Euphorbia corollata,0.8021429,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Euphorbia corollata,Euphorbia,corollata,Euphorbiaceae,am,Medium
2725,Acalypha virginica,0.06666667,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Acalypha virginica,Acalypha,virginica,Euphorbiaceae,am,Unburnt
2585,Quercus velutina,5.045,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Quercus velutina,Quercus,velutina,Fagaceae,ecto,Unburnt
2695,Carya tomentosa,17.375,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Carya alba,Carya,alba,Juglandaceae,ecto,Unburnt
9016,Monarda bradburiana,2.16,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Monarda bradburiana,Monarda,bradburiana,Lamiaceae,am,Medium
9116,Strophostyles leiosperma,1,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Strophostyles leiosperma,Strophostyles,leiosperma,Leguminosae,nfix,Medium
9216,Chamaecrista fasciculata,0.2889474,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Chamaecrista fasciculata,Chamaecrista,fasciculata,Leguminosae,nfix,Medium
9316,Muhlenbergia sobolifera,2.6,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Muhlenbergia sobolifera,Muhlenbergia,sobolifera,Poaceae,am,Medium
9416,Panicum dichotomum,0.9663636,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Panicum dichotomum,Panicum,dichotomum,Poaceae,am,Medium
9514,Panicum depauperatum,0.625,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Panicum depauperatum,Panicum,depauperatum,Poaceae,am,Medium
2545,Vitis aestivalis,11.33333,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Vitis aestivalis,Vitis,aestivalis,Vitaceae,am,Unburnt
977,Amphicarpa bracteata,0.8333333,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Amphicarpa bracteata,Amphicarpa,bracteata,Leguminosae,nfix,Medium
987,Aristolochia serpentaria,0.06,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Aristolochia serpentaria,Aristolochia,serpentaria,Aristolochiaceae,am,Medium
2785,Carya glabra,65,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Carya glabra,Carya,glabra,Juglandaceae,ecto,Unburnt
2525,Panicum boscii,0.5,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Panicum boscii,Panicum,boscii,Poaceae,am,Unburnt
2555,Quercus coccinea,11,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Quercus coccinea,Quercus,coccinea,Fagaceae,ecto,Unburnt
1028,Desmodium nuttallii,4,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Desmodium nuttallii,Desmodium,nuttallii,Leguminosae,nfix,Medium
1037,Tridens flavus,2,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Tridens flavus,Tridens,flavus,Poaceae,am,Medium
1047,Galactia regularis,0.4533333,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Galactia regularis,Galactia,regularis,Leguminosae,nfix,Medium
1057,Panicum unid.,0.406,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Panicum unid.,Panicum,unid,Poaceae,am,Medium
1067,Rudbeckia hirta,1.3,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Rudbeckia hirta,Rudbeckia,hirta,Compositae,am,Medium
1077,Carex nigromarginata,1.107143,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Carex nigromarginata,Carex,nigromarginata,Cyperaceae,am,Medium
1086,Desmodium laevigatum,5.8,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Desmodium laevigatum,Desmodium,laevigatum,Leguminosae,nfix,Medium
25110,Sassafras albidum,7.396429,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Sassafras albidum,Sassafras,albidum,Lauraceae,am,Unburnt
2635,Lespedeza procumbens,3,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Lespedeza procumbens,Lespedeza,procumbens,Leguminosae,nfix,Unburnt
11111,Antennaria parlinii,4.875,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Antennaria parlinii,Antennaria,parlinii,Compositae,am,Medium
1127,Ceanothus americanus,5,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Ceanothus americanus,Ceanothus,americanus,Rhamnaceae,am,Medium
1135,Solidago nemoralis,0.3,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Solidago nemoralis,Solidago,nemoralis,Compositae,am,Medium
2625,Smilax glauca,1.79375,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Smilax glauca,Smilax,glauca,Smilacaceae,am,Unburnt
2535,Parthenocissus quinquefolia,6.996429,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Parthenocissus quinquefolia,Parthenocissus,quinquefolia,Vitaceae,am,Unburnt
1165,Coreopsis palmata,1.9,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Coreopsis palmata,Coreopsis,palmata,Compositae,am,Medium
1175,Danthonia spicata,1.8,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Danthonia spicata,Danthonia,spicata,Poaceae,am,Medium
1185,Rubus pensilvanicus,3.614286,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Rubus pensilvanicus,Rubus,pensilvanicus,Rosaceae,am,Medium
1195,Apocynum cannabinum,0.5,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Apocynum cannabinum,Apocynum,cannabinum,Apocynaceae,am,Medium
1205,Dioscorea quaternata,1.15,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Dioscorea quaternata,Dioscorea,quaternata,Dioscoreaceae,am,Medium
2595,Rhus aromatica,5.45,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Rhus aromatica,Rhus,aromatica,Anacardiaceae,am,Unburnt
2575,Ulmus alata,25.03,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Ulmus alata,Ulmus,alata,Ulmaceae,am,Unburnt
2605,Quercus alba,1.64,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Quercus alba,Quercus,alba,Fagaceae,ecto,Unburnt
1245,Orbexilum pedunculatum,3.22,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Orbexilum pedunculatum,Orbexilum,pedunculatum,Leguminosae,nfix,Medium
1255,Andropogon virginicus,5,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Andropogon virginicus,Andropogon,virginicus,Poaceae,am,Medium
27110,Quercus marilandica,1.5,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Quercus marilandica,Quercus,marilandica,Fagaceae,ecto,Unburnt
1275,Carex albicans,0.1,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Carex albicans,Carex,albicans,Cyperaceae,am,Medium
1285,Symphyotrichum patens,0.95,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Symphyotrichum patens,Symphyotrichum,patens,Compositae,am,Medium
1295,Desmodium marilandicum,2,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Desmodium marilandicum,Desmodium,marilandicum,Leguminosae,nfix,Medium
1305,Lespedeza virginica,2.25,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Lespedeza virginica,Lespedeza,virginica,Leguminosae,nfix,Medium
2565,Fraxinus americana,18.74444,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Fraxinus americana,Fraxinus,americana,Oleaceae,am,Unburnt
1325,Andropogon gerardii,8,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Andropogon gerardii,Andropogon,gerardii,Poaceae,am,Medium
1335,Stylosanthes biflora,0.25,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Stylosanthes biflora,Stylosanthes,biflora,Leguminosae,nfix,Medium
1345,Elymus canadensis,1.5,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Elymus canadensis,Elymus,canadensis,Poaceae,am,Medium
1355,Smilax tamnoides,6,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Smilax tamnoides,Smilax,tamnoides,Smilacaceae,am,Medium
1366,Helianthus hirsutus,4.839286,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Helianthus hirsutus,Helianthus,hirsutus,Compositae,am,High
1375,Rudbeckia hirta,0.79,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Rudbeckia hirta,Rudbeckia,hirta,Compositae,am,High
1386,Symphyotrichum patens,1.218182,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Symphyotrichum patens,Symphyotrichum,patens,Compositae,am,High
8716,Acalypha virginica,0.23625,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Acalypha virginica,Acalypha,virginica,Euphorbiaceae,am,Medium
1406,Monarda bradburiana,3.01,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Monarda bradburiana,Monarda,bradburiana,Lamiaceae,am,High
14111,Orbexilum pedunculatum,3.312778,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Orbexilum pedunculatum,Orbexilum,pedunculatum,Leguminosae,nfix,High
2765,Lespedeza violacea,1.2,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0,1V-0,1V-0,1-0,0,0,NA,NA,UB,CONT,Lespedeza violacea,Lespedeza,violacea,Leguminosae,nfix,Unburnt
1436,Chamaecrista fasciculata,1.215238,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Chamaecrista fasciculata,Chamaecrista,fasciculata,Leguminosae,nfix,High
1446,Stylosanthes biflora,1.147586,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Stylosanthes biflora,Stylosanthes,biflora,Leguminosae,nfix,High
1007,Panicum boscii,1.04,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,0.25,1V-0.25,1V-0.25,1-0.25,16,64,1949,2013,P,MAR-MAY,Panicum boscii,Panicum,boscii,Poaceae,am,Medium
1466,Schizachyrium scoparium,4.188462,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Schizachyrium scoparium,Schizachyrium,scoparium,Poaceae,am,High
1476,Panicum laxiflorum,0.955,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Panicum laxiflorum,Panicum,laxiflorum,Poaceae,am,High
1486,Panicum dichotomum,0.7875,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Panicum dichotomum,Panicum,dichotomum,Poaceae,am,High
1496,Amphicarpa bracteata,4.882353,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Amphicarpa bracteata,Amphicarpa,bracteata,Leguminosae,nfix,High
1506,Euphorbia corollata,0.6277778,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Euphorbia corollata,Euphorbia,corollata,Euphorbiaceae,am,High
15111,Lespedeza virginica,2.614444,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Lespedeza virginica,Lespedeza,virginica,Leguminosae,nfix,High
1526,Desmodium laevigatum,2.6,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Desmodium laevigatum,Desmodium,laevigatum,Leguminosae,nfix,High
1536,Crotalaria sagittalis,0.965,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Crotalaria sagittalis,Crotalaria,sagittalis,Leguminosae,nfix,High
1546,Andropogon gerardii,11.33333,percent,Percent cover,2010,39,"University Burn Plots, MO, USA",UniversityMissouri,1,V,1,1V-1,1V-1,01-Jan,64,64,1949,2013,P,MAR-MAY,Andropogon gerardii,Andropogon,gerardii,Poaceae,am,High
