Species,Abundance,SurveyUnits,SurveyType,FireCat,FireFreq,FireEvents,FirePeriod,FireStart,FireLast,FireType,SurveyYear,SiteID,SurveyID,SiteName
AMELANCHIER,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
AMELANCHIER,15.66666667,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER,4.75,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER,3.375,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER,0.166666667,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER,0.75,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER,0.1875,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER,0,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,8.666666667,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,6,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,9.8125,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,1.666666667,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,1.25,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER HUMILIS,0.333333333,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,2.5,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,3,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,6.333333333,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,10.25,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,5.625,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0.166666667,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,5,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,3,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,1.125,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
AMELANCHIER LAEVIS,0.833333333,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,23.25,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,61.0625,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,71.33333333,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,4.25,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,6.5625,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
AMORPHA CANESCENS,7.166666667,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,23,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,29.25,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,27.5,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
AMPHICARPA BRACTEATA,20.16666667,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,0.25,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,22.5625,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
ANDROPOGON GERARDII,40.83333333,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE,0,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE,0.0625,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE,0,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0.5,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,4.3125,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE CYLINDRICA,0.333333333,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0.0625,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
ANEMONE QUINQUEFOLIA,0.5,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
ANTENNARIA NEGLECTA,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
ANTENNARIA NEGLECTA,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
ANTENNARIA NEGLECTA,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
